FeatureX,FeatureY,User_ID,Countries_ID,Created At time,Created At Year,Created At Month,Month Name,Created At Day_of_month
0,0,ID_LNB76XNK,1SUM,01:56.0,1,2,Feb,26
0,1,ID_EJG5ML20,1SUM,02:45.6,1,2,Feb,31
0,1,ID_1PQ5C5GG,1SUM,39:51.2,1,2,Feb,8
0,0,ID_J69AOVPO,1SUM,06:25.7,1,2,Feb,22
1,0,ID_4QWCAF0W,1SUM,20:55.5,1,2,Feb,5
0,1,ID_JEJNXH8N,1SUM,45:29.8,1,2,Feb,28
0,1,ID_80S556S2,YLRD,32:37.8,1,2,Feb,23
0,0,ID_ZKFAB6WY,41R1,26:19.5,1,2,Feb,5
0,1,ID_CSZ3VXTB,41R1,13:39.8,1,2,Feb,21
0,1,ID_ZF7LD00W,PG1A,18:08.0,1,2,Feb,28
0,0,ID_91HVBTSI,FRRA,45:55.0,1,2,Feb,12
0,0,ID_CD0X5URI,F7QA,59:33.5,1,2,Feb,1
1,0,ID_2W32FMUI,F7QA,38:38.7,1,2,Feb,11
0,0,ID_F1GFAGNL,F7QA,16:15.6,1,2,Feb,22
0,0,ID_E7CG1S34,JL83,14:04.9,1,2,Feb,12
0,1,ID_M3PS6Z7Z,JL83,41:56.6,1,2,Feb,30
0,0,ID_EE6N5K0H,JL83,01:35.8,1,2,Feb,14
0,0,ID_629QWQIV,JL83,06:54.4,1,2,Feb,28
0,0,ID_Z8EUTYO5,JL83,46:48.0,1,2,Feb,12
0,0,ID_7I63YUEL,JL83,12:43.6,1,2,Feb,13
0,0,ID_H0DIHFTS,JL83,42:22.0,1,2,Feb,20
0,0,ID_MG3JQOOV,JL83,35:06.0,1,2,Feb,20
0,0,ID_HQZTO03R,JL83,30:38.8,1,2,Feb,18
1,0,ID_GZGOBQW9,JL83,00:58.2,1,2,Feb,25
0,0,ID_VJFFS5UH,JL83,42:55.5,1,2,Feb,18
0,1,ID_L482OP2S,JL83,18:34.0,1,2,Feb,1
0,0,ID_K2XA1AOO,JL83,11:04.0,1,2,Feb,14
0,0,ID_5GEBGYDD,JL83,09:07.5,1,2,Feb,3
0,0,ID_GUL30E9X,JL83,44:28.9,1,2,Feb,18
0,0,ID_EFGP35H6,JL83,49:33.7,1,2,Feb,22
0,0,ID_IWVRKK98,JL83,49:42.3,1,2,Feb,25
0,0,ID_53JMUSDX,O1II,40:11.1,1,2,Feb,31
0,1,ID_17CE2YMH,O1II,41:36.3,1,2,Feb,6
1,0,ID_Y2Z5TJZ6,MZDD,55:01.4,1,2,Feb,28
0,0,ID_V05YSS6P,MZDD,49:01.9,1,2,Feb,8
0,0,ID_5BJPQLPT,MZDD,35:47.2,1,2,Feb,19
0,0,ID_4IPO2P9L,MZDD,29:26.5,1,2,Feb,7
0,1,ID_UENP8ATD,5LZK,19:23.5,1,2,Feb,27
0,0,ID_9F3RJIOO,5LZK,19:05.5,1,2,Feb,28
0,0,ID_IRDDWPB0,5LZK,54:36.6,1,2,Feb,27
0,1,ID_A351GPR5,5LZK,39:32.7,1,2,Feb,29
0,0,ID_Z8UKKAKT,WPCV,37:29.3,1,2,Feb,2
0,0,ID_LSOUPG14,WPCV,50:50.4,1,2,Feb,4
0,0,ID_AI2FIP9A,WPCV,15:32.7,1,2,Feb,5
0,0,ID_QTRY5FZE,C1ZV,35:52.9,1,2,Feb,7
0,0,ID_DKXL2ZLR,3676,16:44.3,1,2,Feb,2
0,0,ID_J4VAN90B,3676,21:36.7,1,2,Feb,2
0,0,ID_RTEYTAE6,3676,23:03.2,1,2,Feb,7
0,0,ID_PY55MX87,3676,40:07.5,1,2,Feb,7
0,0,ID_V53XIQVN,3676,31:35.0,1,2,Feb,7
0,1,ID_POTXMCWO,J0G8,01:27.2,1,2,Feb,5
0,0,ID_IBTPQVC2,JGLL,12:42.1,1,2,Feb,4
1,0,ID_EKEDC582,Y222,32:12.0,1,2,Feb,13
0,0,ID_CWKRJIBJ,Y222,02:14.9,1,2,Feb,5
0,0,ID_OF9XQTH5,WE5Q,01:02.8,1,2,Feb,7
0,0,ID_GYWTKHEM,WE5Q,34:53.8,1,2,Feb,11
0,0,ID_P0T8M0RX,WE5Q,39:23.1,1,2,Feb,10
0,0,ID_9E645MMQ,WE5Q,29:56.1,1,2,Feb,12
0,1,ID_S7W3WJ0R,OU72,18:36.4,1,2,Feb,4
0,0,ID_SG086IKY,JZ50,50:28.2,1,2,Feb,2
0,0,ID_AMOWIGXS,0R6B,08:43.9,1,2,Feb,1
0,0,ID_05D0RF1A,16GY,47:50.3,1,2,Feb,7
0,1,ID_QJEPQ8UN,16GY,44:53.3,1,2,Feb,4
0,0,ID_4EI9L9QI,16GY,35:19.1,1,2,Feb,31
0,3,ID_P8EBVAD0,16GY,51:00.1,1,2,Feb,28
0,3,ID_SF246KJN,16GY,05:00.2,1,2,Feb,2
0,1,ID_1P48GVJV,16GY,33:11.9,1,2,Feb,6
0,0,ID_IVLANTID,16GY,25:15.5,1,2,Feb,8
0,0,ID_A1O1Y649,16GY,35:14.5,1,2,Feb,1
0,1,ID_F4UXY1ZB,16GY,32:25.6,1,2,Feb,10
0,0,ID_R6I1KXTX,16GY,39:29.7,1,2,Feb,13
0,1,ID_T82ITWMW,16GY,03:04.7,1,2,Feb,5
0,3,ID_26RE2MSM,16GY,23:14.8,1,2,Feb,23
0,1,ID_GRU7ZVMH,16GY,49:56.8,1,2,Feb,7
0,1,ID_DZH6JI8X,16GY,09:30.3,1,2,Feb,15
0,0,ID_OWD7ILBF,16GY,08:01.2,1,2,Feb,25
0,3,ID_EELOJOHN,16GY,46:11.0,1,2,Feb,28
0,0,ID_POK3ZQDU,16GY,02:01.3,1,2,Feb,10
0,0,ID_AM3086MO,16GY,03:18.0,1,2,Feb,14
0,0,ID_QDLZ1X3W,2GLI,41:12.6,1,2,Feb,5
0,1,ID_CWJDXAXF,P8OW,53:45.3,1,2,Feb,6
0,1,ID_VAYMMOBR,B2KD,43:07.2,1,2,Feb,28
0,0,ID_PT68I13X,B2KD,01:05.3,1,2,Feb,18
0,1,ID_FUSL3OSB,B2KD,54:27.4,1,2,Feb,11
0,0,ID_UX0IMCNM,B2KD,54:48.4,1,2,Feb,26
0,1,ID_2BJ301VA,B2KD,53:12.1,1,2,Feb,16
0,1,ID_V8C200HK,B2KD,23:34.6,1,2,Feb,20
0,0,ID_WMLEQSOL,D73V,32:56.8,1,2,Feb,7
0,0,ID_5WIIPZTP,QPCM,12:23.9,1,2,Feb,6
0,0,ID_SE20997B,QPCM,50:46.1,1,2,Feb,4
0,0,ID_E6SNZ91C,L9PA,05:03.9,1,2,Feb,22
0,0,ID_JYQ307Y8,L9PA,51:07.2,1,2,Feb,22
0,0,ID_1K3TZ16W,L9PA,15:43.1,1,2,Feb,27
0,0,ID_3YU4W4PD,L9PA,38:35.9,1,2,Feb,26
0,1,ID_DY76PC7R,L9PA,51:48.2,1,2,Feb,9
0,0,ID_TNHB2QER,L9PA,03:42.1,1,2,Feb,20
0,0,ID_J1G3TKPD,L9PA,17:24.9,1,2,Feb,13
0,0,ID_M8817UPF,L9PA,13:40.7,1,2,Feb,22
0,0,ID_PP7ZUKNS,L9PA,43:20.0,1,2,Feb,22
0,3,ID_AQ1XCYIW,PR9X,59:13.7,1,2,Feb,10
0,1,ID_SF0J456Z,PR9X,13:33.5,1,2,Feb,10
0,3,ID_S6SPDL0X,PR9X,59:10.8,1,2,Feb,10
0,0,ID_SU5FDW2Z,PR9X,01:21.6,1,2,Feb,10
0,0,ID_FNBVXVTF,V6J6,45:45.1,1,2,Feb,3
0,0,ID_KBPSXTAZ,SM32,39:55.1,1,2,Feb,10
0,1,ID_ZQY8X76Q,SB8S,02:43.2,1,2,Feb,2
0,3,ID_HAQRYQ7Y,5PCZ,58:21.2,1,2,Feb,7
0,0,ID_WZHAIOOR,5PCZ,29:37.3,1,2,Feb,8
0,0,ID_51COWRQT,5PCZ,32:21.8,1,2,Feb,27
0,1,ID_LU3DMXEG,5PCZ,44:19.7,1,2,Feb,20
0,0,ID_RQYAGNXD,5PCZ,55:10.2,1,2,Feb,29
0,1,ID_GVCQD0VH,5PCZ,57:38.2,1,2,Feb,19
0,3,ID_OV1XK15K,5PCZ,33:12.3,1,2,Feb,23
0,1,ID_JQK9VEJ5,5PCZ,07:41.2,1,2,Feb,29
0,1,ID_JF5A20YX,5PCZ,24:28.0,1,2,Feb,18
0,1,ID_L1P0HHCC,5PCZ,29:00.6,1,2,Feb,29
0,0,ID_XB4GSJ6Z,5PCZ,40:24.3,1,2,Feb,4
0,0,ID_MMGPZQA8,HE2Y,37:48.3,1,2,Feb,1
0,0,ID_EQO5YNID,PVCK,34:14.5,1,2,Feb,22
0,0,ID_WII79P3G,HSL8,04:14.9,1,2,Feb,1
0,0,ID_9YZ1JEJ5,HSL8,44:53.7,1,2,Feb,1
0,0,ID_64B34SY6,7WKY,16:18.0,1,2,Feb,2
0,0,ID_XRR3G18H,7WKY,01:20.3,1,2,Feb,3
0,0,ID_HW7YILUJ,CL2I,07:53.7,1,2,Feb,9
0,0,ID_NOXHF0XS,U8DC,13:10.9,1,2,Feb,4
0,1,ID_XL4AWMOB,QX77,15:25.7,1,2,Feb,19
0,1,ID_LY90FGOK,58HP,11:46.7,1,2,Feb,30
0,0,ID_TL1I440M,9BUZ,55:50.0,1,2,Feb,26
0,1,ID_H4CSQLU6,9BUZ,39:28.6,1,2,Feb,31
0,1,ID_D4OLV88G,8IOX,56:04.3,1,2,Feb,4
0,0,ID_ANTFHH84,8IOX,54:55.8,1,2,Feb,6
0,1,ID_89C1OEMN,NP6G,00:54.8,1,2,Feb,1
0,0,ID_VDIKD5LD,UKC2,20:41.8,1,2,Feb,27
0,0,ID_XTFXUQVS,B7WJ,04:14.8,1,2,Feb,15
1,0,ID_FP1ICZ2P,E21C,59:43.6,1,2,Feb,1
0,0,ID_RGQ5CMRT,X9GR,40:53.8,1,3,Mar,4
0,0,ID_4SI233TQ,X9GR,40:13.4,1,3,Mar,2
0,0,ID_IHP00CLO,X9GR,13:56.2,1,3,Mar,5
0,0,ID_MGAS4LER,X9GR,09:31.5,1,3,Mar,2
0,0,ID_1WNH3GDU,X9GR,24:07.2,1,3,Mar,7
0,0,ID_4UQJADM1,X9GR,59:13.6,1,3,Mar,2
0,0,ID_0Y14R3ZE,X9GR,30:00.3,1,3,Mar,3
0,0,ID_V3A8P6PX,X9GR,07:42.8,1,3,Mar,29
1,0,ID_JS542HLV,X9GR,42:48.6,1,3,Mar,20
0,0,ID_30OD9RPW,X9GR,07:35.5,1,3,Mar,3
1,1,ID_WJOTXUOP,X9GR,07:50.0,1,3,Mar,1
0,0,ID_3RGT2P30,X9GR,27:31.8,1,3,Mar,3
0,0,ID_TKNDJFNK,X9GR,58:34.1,1,3,Mar,3
0,0,ID_LOJ0AMQE,X9GR,54:18.9,1,3,Mar,3
1,0,ID_3GA4BHCC,X9GR,12:11.1,1,3,Mar,3
0,0,ID_I1URD2JS,X9GR,44:01.8,1,3,Mar,18
1,0,ID_NY66FV9F,X9GR,58:29.4,1,3,Mar,9
1,0,ID_KBX3Y4LK,X9GR,19:45.4,1,3,Mar,6
0,0,ID_93WPL748,X9GR,32:02.6,1,3,Mar,2
0,0,ID_D409QIYT,X9GR,07:15.2,1,3,Mar,1
0,0,ID_9WSFVO48,X9GR,20:23.2,1,3,Mar,27
0,0,ID_G7N48NV0,X9GR,56:59.3,1,3,Mar,4
0,0,ID_WEXF33RP,X9GR,05:06.3,1,3,Mar,4
1,0,ID_MVUG0O4E,X9GR,32:56.9,1,3,Mar,31
1,0,ID_9FCXF5H3,X9GR,43:56.9,1,3,Mar,19
0,0,ID_KQTFY49J,X9GR,58:38.1,1,3,Mar,2
1,0,ID_0YS90P09,X9GR,56:35.1,1,3,Mar,5
0,0,ID_H5SH4SSF,X9GR,23:16.0,1,3,Mar,8
1,0,ID_6B33082Y,X9GR,42:20.7,1,3,Mar,5
0,0,ID_D3TSDVVQ,X9GR,20:33.4,1,3,Mar,3
0,0,ID_YNIJQOUV,X9GR,38:20.3,1,3,Mar,3
0,0,ID_HJ3G6QWA,X9GR,46:53.7,1,3,Mar,3
1,0,ID_AQZQLX38,X9GR,21:44.2,1,3,Mar,27
1,0,ID_R4UULK37,X9GR,26:33.9,1,3,Mar,20
1,0,ID_ASWZQH7P,X9GR,16:32.0,1,3,Mar,2
1,0,ID_JC3FS6OR,X9GR,33:01.6,1,3,Mar,27
0,0,ID_NZ9KRSNS,X9GR,22:18.0,1,3,Mar,4
0,0,ID_T0SE9DSI,X9GR,06:34.5,1,3,Mar,5
1,0,ID_8BGGVZ46,X9GR,44:44.5,1,3,Mar,3
0,0,ID_UF4XIDBO,X9GR,34:16.3,1,3,Mar,9
0,0,ID_QSTHO463,X9GR,16:31.5,1,3,Mar,1
0,0,ID_ZVUOMC0S,X9GR,45:15.2,1,3,Mar,4
1,1,ID_I4Z6OIDM,X9GR,34:50.1,1,3,Mar,16
0,1,ID_HT5LFA0F,X9GR,19:01.2,1,3,Mar,2
1,0,ID_MDXV1YXG,X9GR,10:11.8,1,3,Mar,2
1,1,ID_18SCT0JM,X9GR,41:41.8,1,3,Mar,23
1,0,ID_GO3CDUG9,X9GR,45:11.9,1,3,Mar,6
0,0,ID_0WMHCUUM,X9GR,44:24.1,1,3,Mar,6
1,0,ID_HH4811YZ,X9GR,38:10.5,1,3,Mar,3
1,1,ID_V4H54JR5,X9GR,22:55.1,1,3,Mar,9
0,1,ID_LH7Q98XN,X9GR,43:00.2,1,3,Mar,6
0,0,ID_VYGRYANB,X9GR,56:02.7,1,3,Mar,1
0,0,ID_5EFWKGJT,X9GR,47:35.0,1,3,Mar,5
1,0,ID_CMPLUJWJ,X9GR,40:51.1,1,3,Mar,25
0,1,ID_BOYME8FM,X9GR,13:30.8,1,3,Mar,5
0,0,ID_UX69ATG8,X9GR,38:46.2,1,3,Mar,3
0,0,ID_P4ST2O13,X9GR,08:18.6,1,3,Mar,13
1,0,ID_KKZA52CV,X9GR,22:11.4,1,3,Mar,21
0,0,ID_GA8YLQQL,X9GR,51:46.1,1,3,Mar,4
0,0,ID_88I5IY60,X9GR,38:48.4,1,3,Mar,3
1,0,ID_T7BX9JXG,X9GR,33:18.2,1,3,Mar,3
1,0,ID_PNADKFXR,X9GR,08:40.7,1,3,Mar,19
0,0,ID_X6MP8E54,X9GR,18:13.5,1,3,Mar,23
0,0,ID_EINR16IW,X9GR,58:14.5,1,3,Mar,1
1,1,ID_G04BW4EH,X9GR,06:38.4,1,3,Mar,30
1,0,ID_W0270G5S,X9GR,14:15.4,1,3,Mar,20
0,0,ID_06Y2VDXK,X9GR,58:34.2,1,3,Mar,5
0,0,ID_P9PZGIHL,X9GR,24:27.1,1,3,Mar,6
1,0,ID_6HV41ZMG,X9GR,08:15.1,1,3,Mar,9
0,0,ID_7V0WBWN9,X9GR,52:14.8,1,3,Mar,3
0,0,ID_KMG0FDIZ,X9GR,08:54.9,1,3,Mar,3
0,0,ID_IF3PQUIP,X9GR,25:26.4,1,3,Mar,4
0,1,ID_SHMS1D2S,X9GR,20:17.9,1,3,Mar,4
0,0,ID_FPNQGGX9,X9GR,48:49.4,1,3,Mar,2
0,0,ID_QK4XCRQL,X9GR,41:02.6,1,3,Mar,5
0,1,ID_ZI7TNPDV,X9GR,24:39.5,1,3,Mar,1
1,0,ID_Q056Y1TS,X9GR,17:50.5,1,3,Mar,3
0,0,ID_8L6L715K,X9GR,00:07.0,1,3,Mar,5
0,0,ID_JU56UR60,X9GR,21:10.2,1,3,Mar,2
0,1,ID_RSUWI8KA,X9GR,37:56.5,1,3,Mar,8
1,0,ID_RKKOCPPP,X9GR,02:15.8,1,3,Mar,9
0,1,ID_ZYL80ZN2,X9GR,54:56.2,1,3,Mar,5
0,0,ID_UM3J2SKS,X9GR,08:49.2,1,3,Mar,9
0,0,ID_UA6ACIWB,X9GR,57:25.6,1,3,Mar,3
1,0,ID_GSTZU9J8,X9GR,00:24.8,1,3,Mar,5
1,0,ID_IQPVTBXS,X9GR,16:00.5,1,3,Mar,3
1,0,ID_W4DC91D6,X9GR,45:44.1,1,3,Mar,5
1,0,ID_LLH3H6F7,X9GR,58:00.7,1,3,Mar,4
0,0,ID_I5PZW1Z3,X9GR,21:27.4,1,3,Mar,4
1,0,ID_OW1FHHCF,X9GR,00:56.0,1,3,Mar,4
1,0,ID_MSCGXUFQ,X9GR,18:17.5,1,3,Mar,7
1,0,ID_99A5ZX85,X9GR,48:28.1,1,3,Mar,4
0,0,ID_55LOQV8Q,X9GR,41:22.6,1,3,Mar,14
0,0,ID_YGEGU370,X9GR,14:34.7,1,3,Mar,10
1,0,ID_O7G9LNWS,X9GR,58:22.5,1,3,Mar,20
1,1,ID_IBOZAB3D,X9GR,01:53.5,1,3,Mar,3
0,0,ID_Y530DYMO,X9GR,54:05.2,1,3,Mar,4
0,0,ID_ZQAE2CLR,,24:52.1,1,3,Mar,23
0,1,ID_UDR6QW75,,32:36.9,1,3,Mar,8
0,0,ID_C4AZFOQZ,,13:53.4,1,3,Mar,28
0,0,ID_D3II3YCV,,29:52.7,1,3,Mar,22
0,1,ID_8CSAGLKA,,01:21.6,1,3,Mar,25
0,0,ID_LD1QFFSU,,56:15.6,1,3,Mar,6
0,0,ID_LDTHQZ7O,,10:14.8,1,3,Mar,28
0,0,ID_CZA8EUID,,39:52.6,1,3,Mar,26
0,0,ID_LVU8JJKW,,16:48.5,1,3,Mar,18
0,0,ID_DX6TIB1Z,,54:48.2,1,3,Mar,1
0,0,ID_NDML1D41,,47:41.2,1,3,Mar,31
0,0,ID_RY0MJTBU,,59:50.1,1,3,Mar,4
0,1,ID_YBS7ME56,,54:45.6,1,3,Mar,23
0,0,ID_QZFO5DCC,,59:35.4,1,3,Mar,29
0,0,ID_HJYRIA2E,,46:05.7,1,3,Mar,3
0,0,ID_ASVBWGKG,,07:10.9,1,3,Mar,1
0,0,ID_0TX8TUBO,,17:16.6,1,3,Mar,30
0,0,ID_IFHP4XCB,,40:59.0,1,3,Mar,30
0,1,ID_UBZP82WE,,52:47.2,1,3,Mar,25
0,0,ID_KV3S14FS,,08:52.3,1,3,Mar,1
0,0,ID_VRKBY1BY,,57:54.4,1,3,Mar,2
0,0,ID_NHNZBJWY,,34:01.4,1,3,Mar,17
0,0,ID_K84UZ9Q8,,05:11.9,1,3,Mar,20
0,0,ID_FOGVJKZX,,31:15.4,1,3,Mar,19
0,0,ID_BK4E9SJ2,,24:17.5,1,3,Mar,15
0,0,ID_8EEHS0G3,,25:21.7,1,3,Mar,11
0,0,ID_KCYBFH9S,,18:52.4,1,3,Mar,18
0,0,ID_TF52CNXH,,25:59.6,1,3,Mar,5
0,0,ID_GITX0TDJ,,25:51.7,1,3,Mar,29
0,1,ID_FKHY1ZPX,,23:18.0,1,3,Mar,2
0,0,ID_7V06N5FN,,57:07.3,1,3,Mar,5
0,0,ID_NUKWVNVV,,48:01.1,1,3,Mar,1
0,0,ID_9DLJCONL,,12:34.4,1,3,Mar,1
0,0,ID_B72OFF7R,,50:40.8,1,3,Mar,4
0,0,ID_D7G7HGI4,,28:02.5,1,3,Mar,5
0,1,ID_SQJH8PY3,,26:23.6,1,3,Mar,17
0,1,ID_J054G6BH,,22:21.4,1,3,Mar,2
0,1,ID_4C6YCQKZ,,07:37.2,1,3,Mar,29
0,0,ID_AEFKWC1V,,46:55.0,1,3,Mar,28
0,0,ID_16JR8JYB,,57:15.7,1,3,Mar,18
0,1,ID_01BEG5HQ,,27:07.0,1,3,Mar,22
0,0,ID_0PB7DBGR,,01:02.7,1,3,Mar,3
0,1,ID_SVYGJWVS,,47:49.3,1,3,Mar,11
0,0,ID_2IJNYVPD,,45:38.3,1,3,Mar,10
0,0,ID_FR2D1VHO,,36:35.8,1,3,Mar,9
0,1,ID_NFN6VRQR,,07:09.1,1,3,Mar,1
0,1,ID_5XF9NQVN,,05:11.1,1,3,Mar,4
0,0,ID_EYBCTUM2,,10:29.6,1,3,Mar,3
0,0,ID_4HTIV1W7,,35:48.1,1,3,Mar,23
0,0,ID_7ERPX9Y0,,45:14.5,1,3,Mar,5
0,0,ID_1U04YL7A,,20:14.8,1,3,Mar,28
0,1,ID_R6M6ZZNQ,,18:31.1,1,3,Mar,29
0,1,ID_KGG5869W,,16:16.2,1,3,Mar,18
0,0,ID_YP7T5MTY,,39:24.8,1,3,Mar,3
0,1,ID_YXFGF1TU,,58:42.1,1,3,Mar,9
0,0,ID_5DY3L4IP,,30:30.1,1,3,Mar,22
0,0,ID_TBCMKJNS,,29:10.1,1,3,Mar,22
0,0,ID_YDXE63IR,,09:45.7,1,3,Mar,1
0,0,ID_GJV5LV41,,27:15.4,1,3,Mar,23
0,0,ID_V5GATZS6,,48:05.1,1,3,Mar,26
0,0,ID_4VLN90YC,,10:14.2,1,3,Mar,4
0,0,ID_4QRWL0JI,,14:37.6,1,3,Mar,18
0,0,ID_8JR2YYFR,,15:20.3,1,3,Mar,18
0,0,ID_ZWOF0URW,,09:02.5,1,3,Mar,2
0,0,ID_3JJJ3NUP,,29:27.3,1,3,Mar,29
0,0,ID_LXPELM7N,,37:25.3,1,3,Mar,30
0,0,ID_R51IJVI9,,08:57.6,1,3,Mar,12
0,0,ID_J70KKDTP,,16:50.4,1,3,Mar,21
0,0,ID_NBWKZC58,,21:47.9,1,3,Mar,29
0,0,ID_MUG6GHJV,,43:01.2,1,3,Mar,3
0,0,ID_625MIF22,,19:13.4,1,3,Mar,4
0,0,ID_HSQ7XBH2,,51:25.9,1,3,Mar,30
0,0,ID_2ETZRURZ,,30:22.7,1,3,Mar,28
0,1,ID_6B1032KM,,39:27.0,1,3,Mar,2
0,3,ID_MAAW7S5G,,42:51.9,1,3,Mar,19
0,0,ID_CDMQQHUM,,53:16.5,1,3,Mar,11
0,3,ID_UH5AKN45,,22:19.0,1,3,Mar,8
0,0,ID_FZN67S8D,,14:32.6,1,3,Mar,18
0,1,ID_AXQPIBZ6,,10:35.6,1,3,Mar,1
0,1,ID_WPGYRBHD,,34:15.8,1,3,Mar,2
0,0,ID_RYETJL7H,,45:41.9,1,3,Mar,15
0,0,ID_9XP3I118,,14:25.4,1,3,Mar,18
1,0,ID_QXALWANQ,,51:37.3,1,3,Mar,4
0,0,ID_6JZIJ8I2,,13:44.0,1,3,Mar,6
0,1,ID_APKFZX9A,,35:11.8,1,3,Mar,27
0,0,ID_M51UZL4F,,42:41.5,1,3,Mar,23
0,0,ID_SJ2IEN6K,,28:16.6,1,3,Mar,31
0,0,ID_QFZL6OR9,,58:27.2,1,3,Mar,6
0,0,ID_6HI1N7MS,,38:57.4,1,3,Mar,27
0,1,ID_GRU96DXI,,31:31.2,1,3,Mar,29
0,1,ID_KU3TX8SV,,42:59.1,1,3,Mar,31
0,3,ID_BYTT6R4C,,31:11.4,1,3,Mar,31
0,0,ID_Z11WA42Q,,20:16.5,1,3,Mar,9
0,0,ID_EJU4HYHS,,17:35.2,1,3,Mar,3
0,1,ID_1UOXRBTY,,29:08.5,1,3,Mar,5
0,0,ID_KOHQTJ35,,39:39.8,1,3,Mar,3
0,1,ID_JT2W9K05,,03:00.0,1,3,Mar,1
1,1,ID_Z0GLL7N0,,38:50.3,1,3,Mar,4
0,0,ID_2TJGJ92J,,34:55.3,1,3,Mar,29
0,0,ID_MIII4XC3,,47:08.6,1,3,Mar,5
0,0,ID_7ONB988Y,,10:18.1,1,3,Mar,24
0,1,ID_0R9AGRF0,,09:01.8,1,3,Mar,29
0,3,ID_YIAHALUS,,58:27.9,1,3,Mar,3
0,0,ID_ECQAGDAC,,59:34.4,1,3,Mar,15
0,0,ID_E778H6QO,,38:50.1,1,3,Mar,23
0,3,ID_CB7GHJCN,,10:39.5,1,3,Mar,20
0,1,ID_5CEMFVAJ,,33:51.0,1,3,Mar,8
0,0,ID_1OYMXYAE,,18:06.7,1,3,Mar,5
0,3,ID_2PYQUHOR,,48:59.5,1,3,Mar,3
0,0,ID_1M6NOWJS,,18:38.0,1,3,Mar,4
0,3,ID_KDLD3RT6,,12:20.7,1,3,Mar,27
0,0,ID_9DEEW3XS,,13:23.8,1,3,Mar,3
0,0,ID_KYPHVLB7,,43:37.5,1,3,Mar,25
0,1,ID_L7IR9AKT,,16:19.2,1,3,Mar,18
0,0,ID_5JPM6SIF,,11:16.8,1,3,Mar,2
0,1,ID_O14WFP6T,,10:06.2,1,3,Mar,13
0,0,ID_OLHE2H3H,,18:45.9,1,3,Mar,30
0,0,ID_BEIBFQXD,,52:22.5,1,3,Mar,17
0,0,ID_D1HVXOXX,,00:37.2,1,3,Mar,5
0,1,ID_JPYG2K50,,13:18.1,1,3,Mar,3
0,0,ID_7Y0TFOQA,,40:41.8,1,3,Mar,4
0,1,ID_549OEYPB,,38:56.0,1,3,Mar,7
0,0,ID_BUC5BQSF,,55:24.1,1,3,Mar,1
0,1,ID_4LAS16N7,,15:31.4,1,3,Mar,5
0,1,ID_SN0EREUI,,25:47.9,1,3,Mar,25
0,0,ID_DDPAM1OD,,14:47.5,1,3,Mar,29
0,0,ID_G0P5W9BX,,29:57.5,1,3,Mar,22
0,3,ID_9NRM2RK8,,34:51.0,1,3,Mar,3
0,1,ID_QAU4ULS9,,28:59.5,1,3,Mar,10
0,3,ID_312B9NGT,,55:05.2,1,3,Mar,31
0,1,ID_L9W91HXK,,47:56.1,1,3,Mar,29
0,0,ID_1M998D5B,,23:31.0,1,3,Mar,1
0,0,ID_2U249AYM,,32:22.0,1,3,Mar,20
0,0,ID_QBKR5O47,,43:27.8,1,3,Mar,23
0,0,ID_HFK3TAR7,,36:12.1,1,3,Mar,16
0,0,ID_4R1Y5K5L,,02:31.6,1,3,Mar,14
0,1,ID_COLK9TY8,,35:53.5,1,3,Mar,5
0,1,ID_EPY6QKPT,,31:27.1,1,3,Mar,4
0,1,ID_TJJV3UQH,,22:59.8,1,3,Mar,5
0,0,ID_YTYO6YR1,,28:59.5,1,3,Mar,5
0,0,ID_E9JA2XX3,,19:03.6,1,3,Mar,19
0,1,ID_YCJJ4XL2,,14:26.1,1,3,Mar,4
0,1,ID_AISMQKCR,,51:35.7,1,3,Mar,29
0,0,ID_IF2FEE3T,,38:37.7,1,3,Mar,5
0,1,ID_0SBKD712,,00:14.5,1,3,Mar,29
0,0,ID_PKBFTHEV,,21:26.8,1,3,Mar,9
0,0,ID_656OKIVI,,36:36.1,1,3,Mar,1
1,0,ID_QV4DLP3B,,14:38.2,1,3,Mar,9
0,0,ID_Q4NU2MFS,,57:59.6,1,3,Mar,29
0,0,ID_W8R4QFBE,,57:00.2,1,3,Mar,2
0,0,ID_8WPK6S57,,03:57.8,1,3,Mar,4
0,1,ID_U54DR18A,,38:15.8,1,3,Mar,26
0,1,ID_O6XC353U,,37:56.8,1,3,Mar,9
0,0,ID_Z0QT6244,,57:08.9,1,3,Mar,23
0,0,ID_IIJMXHHE,,40:14.0,1,3,Mar,3
0,1,ID_NDDQ0Z50,,33:00.0,1,3,Mar,2
0,1,ID_TWQ6EHV6,,02:11.6,1,3,Mar,4
0,1,ID_UV73KEGO,,19:47.3,1,3,Mar,29
0,1,ID_YAL1T1TZ,,54:57.4,1,3,Mar,26
0,0,ID_EBFA5KVL,,57:38.6,1,3,Mar,29
0,0,ID_M0E0KKGG,,14:34.7,1,3,Mar,2
0,1,ID_CD4GPQTC,,32:31.9,1,3,Mar,5
0,1,ID_1GCNNDAF,,14:57.5,1,3,Mar,9
0,0,ID_SWQVATC9,,48:42.0,1,3,Mar,6
0,1,ID_4180NEUC,,26:34.8,1,3,Mar,3
0,0,ID_40ZL9KII,,53:41.4,1,3,Mar,7
0,0,ID_5LPAH0TC,,11:08.1,1,3,Mar,3
